2,6,7,11,1,2,3,1,2,0,0,40,1,41
2,1,7,11,3,6,4,1,2,0,0,43,1,29
2,1,2,10,1,5,1,4,1,0,0,40,1,25
2,1,4,9,3,3,2,1,1,0,0,30,-1,18
1,1,5,15,1,6,1,1,1,0,1902,60,15,47
1,4,1,13,2,5,4,1,2,0,0,55,1,50
2,3,4,9,2,5,4,1,2,0,0,60,1,47
1,1,2,10,1,1,3,1,2,0,0,40,1,43
2,1,15,3,1,8,3,1,2,0,0,40,21,46
2,1,7,11,1,3,3,1,2,0,0,40,4,35
2,1,4,9,1,9,3,1,2,0,0,48,1,41
2,1,4,9,1,8,3,1,2,5013,0,40,1,30
2,1,1,13,1,4,3,1,2,2407,0,40,1,30
2,-1,9,4,6,-1,4,1,2,0,0,40,-1,32
2,1,4,9,1,11,3,1,2,0,0,40,1,48
1,1,14,16,1,6,3,1,2,0,0,45,1,42
2,1,2,10,2,1,4,1,2,0,0,58,1,29
2,1,4,9,1,2,3,1,2,0,0,40,1,36
2,1,2,10,2,9,4,1,1,0,0,40,1,28
1,1,4,9,1,9,1,1,1,0,0,40,1,53
1,3,2,10,1,5,3,1,2,0,0,50,1,49
2,-1,2,10,3,-1,2,1,2,0,0,40,1,25
2,1,2,10,3,6,2,1,2,0,0,32,1,19
2,1,1,13,4,4,2,5,1,0,0,40,1,31
1,2,1,13,1,4,3,1,2,0,0,70,1,29
2,1,2,10,3,8,4,1,2,0,0,40,1,23
2,1,2,10,1,6,5,1,2,0,0,20,1,79
2,1,4,9,3,3,2,1,2,0,0,40,21,27
2,1,6,12,1,9,3,1,2,0,0,40,1,40
2,-1,13,6,1,-1,3,1,2,0,0,2,1,67
2,1,3,7,3,3,2,1,1,0,0,22,1,18
2,5,9,4,1,10,3,1,2,0,0,40,1,31
2,1,4,9,3,4,4,1,2,0,0,30,1,18
2,1,1,13,1,3,3,1,2,0,0,40,13,52
2,1,4,9,1,3,1,1,1,0,0,40,1,46
2,1,4,9,1,4,3,1,2,0,0,48,1,59
1,1,4,9,2,2,4,1,1,14344,0,40,1,44
2,1,4,9,2,4,2,1,1,0,0,35,1,53
1,5,4,9,1,13,3,1,2,0,0,40,1,49
2,1,11,14,1,6,3,1,2,0,0,50,1,33
2,1,8,5,3,4,4,1,2,0,0,40,1,30
1,4,14,16,3,6,4,1,1,0,0,50,1,43
2,1,7,11,1,6,3,1,2,0,0,40,1,57
2,1,2,10,2,2,6,1,1,0,0,40,1,37
2,1,2,10,2,8,6,5,1,0,0,25,1,28
2,1,4,9,1,4,1,2,1,0,1573,35,-1,30
1,5,1,13,1,13,3,1,2,0,0,40,1,34
2,5,2,10,3,7,4,1,2,0,0,50,1,29
1,2,14,16,1,6,3,1,2,0,1902,60,1,48
1,1,2,10,1,4,3,1,2,0,0,48,1,37
2,1,6,12,2,5,6,1,1,0,0,40,3,48
2,4,4,9,3,3,2,5,2,0,0,40,1,32
1,1,11,14,1,5,3,1,2,0,0,40,1,76
1,1,1,13,1,5,3,1,2,15024,0,60,1,44
2,2,11,14,3,6,4,1,1,0,0,50,1,47
2,1,2,10,3,1,2,1,1,0,0,40,1,20
2,1,4,9,3,2,4,1,2,0,0,40,1,29
1,3,4,9,1,2,3,1,2,7688,0,40,1,32
2,-1,13,6,3,-1,2,1,1,34095,0,32,1,17
2,1,3,7,3,7,2,1,2,0,0,40,1,30
2,5,4,9,3,9,4,1,1,0,0,40,1,31
2,1,4,9,1,7,3,1,2,0,0,40,1,42
2,1,1,13,3,4,5,1,2,0,0,40,1,24
1,1,5,15,1,6,3,1,2,0,0,40,1,38
1,2,4,9,1,3,3,1,2,0,1887,50,5,56
2,1,2,10,1,4,1,1,1,4064,0,25,1,28
2,1,4,9,3,8,2,1,1,0,0,40,1,36
2,1,8,5,1,7,3,1,2,0,0,50,1,53
2,3,2,10,1,4,3,1,2,0,0,50,1,56
1,5,7,11,1,2,3,5,2,0,0,40,1,49
2,1,2,10,1,4,3,1,2,0,0,56,1,55
2,1,4,9,3,2,4,1,2,0,0,41,1,22
2,1,2,10,3,3,2,1,1,0,0,40,1,21
2,1,1,13,1,5,3,1,2,0,0,60,1,40
2,1,1,13,3,5,2,5,2,0,0,40,6,30
1,6,1,13,1,6,3,1,2,0,0,50,1,29
2,1,2,10,3,3,2,5,2,0,0,35,1,19
1,1,1,13,1,5,1,1,1,0,0,40,1,47
2,1,2,10,3,9,2,1,1,0,1719,28,1,20
1,1,6,12,1,9,3,1,2,0,0,40,1,31
2,-1,4,9,1,-1,3,1,2,0,0,40,1,35
2,1,2,10,2,2,4,1,2,0,0,40,1,39
2,1,6,12,3,4,4,1,1,0,0,60,1,28
2,1,4,9,3,3,4,1,1,0,1762,40,1,24
2,2,4,9,1,2,3,1,2,4386,0,35,1,38
2,1,1,13,1,4,3,1,2,0,0,50,1,37
2,1,6,12,2,1,4,5,1,0,0,36,1,46
1,4,11,14,1,6,3,1,2,0,0,40,14,38
2,2,4,9,1,2,3,1,2,0,0,60,1,43
2,1,7,11,1,9,1,1,1,0,0,35,1,27
2,1,2,10,3,4,2,1,2,0,0,20,1,20
1,1,2,10,1,2,3,2,2,0,0,40,1,49
2,3,4,9,1,2,3,1,2,0,0,40,1,61
2,1,2,10,3,4,2,1,1,0,0,40,1,27
2,1,2,10,3,3,2,1,2,0,0,30,21,19
1,1,7,11,3,6,4,1,1,0,1564,40,1,45
2,1,2,10,3,1,5,1,2,0,0,40,1,70
2,1,4,9,3,11,6,5,1,0,0,30,1,31
2,1,2,10,1,3,3,1,2,0,0,24,1,22
2,1,4,9,5,3,6,1,1,0,0,24,1,36
2,1,3,7,1,2,3,1,2,0,2179,40,1,64
2,-1,2,10,2,-1,4,1,1,0,0,40,1,43
2,5,2,10,2,9,6,1,1,0,0,38,21,47
2,1,4,9,3,9,4,1,1,0,0,40,1,34
2,1,1,13,3,5,5,2,1,0,0,40,16,33
2,1,4,9,3,2,2,1,2,0,0,35,1,21
1,-1,4,9,2,-1,4,1,2,0,0,45,1,52
2,1,4,9,1,2,3,1,2,0,0,46,1,48
2,1,1,13,3,7,4,1,2,0,0,40,1,23
2,2,2,10,4,4,6,5,2,0,1816,2,1,71
2,1,4,9,2,2,4,1,2,0,0,60,1,29
2,1,1,13,4,3,5,5,2,0,0,50,1,42
2,-1,12,2,2,-1,4,1,1,0,0,20,1,68
2,1,4,9,3,3,6,1,1,0,0,40,1,25
2,3,11,14,2,5,6,2,1,0,0,40,1,44
2,1,4,9,3,5,4,2,1,0,0,40,3,28
1,2,11,14,1,4,3,1,2,0,0,40,1,45
2,1,2,10,2,3,6,1,1,0,0,40,21,36
2,4,6,12,3,5,4,1,2,0,0,42,1,39
2,6,11,14,5,13,6,1,2,0,0,40,1,46
2,1,3,7,3,7,2,1,2,0,0,16,1,18
2,5,7,11,5,6,4,1,1,0,0,20,1,66
2,1,4,9,3,3,4,1,2,0,1980,40,1,27
2,6,4,9,1,13,3,1,2,0,0,40,1,28
1,1,2,10,1,4,3,1,2,0,1977,40,1,51
2,1,1,13,3,2,4,1,2,0,0,50,1,27
1,6,1,13,1,6,3,1,2,0,0,40,1,28
2,1,4,9,6,4,6,1,1,0,0,25,1,27
2,1,4,9,3,2,2,5,2,0,0,40,1,21
2,1,4,9,3,7,4,5,2,0,0,40,1,34
2,1,4,9,3,3,2,1,2,0,0,12,1,18
2,1,1,13,1,6,3,1,2,0,0,65,1,33
1,5,2,10,1,5,3,5,2,0,0,38,1,44
2,1,2,10,2,9,4,1,1,0,0,40,1,43
2,1,2,10,3,2,4,5,2,0,0,45,1,30
1,1,9,4,1,8,3,1,2,0,0,40,21,40
1,4,2,10,1,9,3,1,2,0,0,42,1,37
2,1,4,9,1,9,3,5,2,0,0,40,1,34
2,2,1,13,2,5,4,1,1,0,0,40,1,41
2,-1,1,13,2,-1,4,1,1,0,0,50,1,53
2,1,11,14,1,6,1,1,1,0,0,50,1,31
1,6,14,16,1,6,3,1,2,0,0,1,1,58
2,1,2,10,2,8,4,5,1,0,0,28,1,38
2,1,2,10,1,8,3,1,2,0,0,40,1,24
2,5,1,13,1,2,3,5,2,0,0,40,1,41
2,1,2,10,1,1,3,1,2,0,0,45,1,47
2,4,1,13,1,1,3,1,2,0,0,24,1,41
2,1,15,3,1,11,5,1,2,0,0,40,21,23
2,1,2,10,2,2,4,1,2,0,0,40,1,36
1,4,11,14,3,5,4,1,1,14084,0,55,1,40
1,1,11,14,1,6,5,1,2,7298,0,40,1,35
2,2,4,9,3,4,4,1,2,0,0,40,1,24
2,1,11,14,3,6,4,1,1,0,1876,40,1,26
2,-1,4,9,3,-1,2,1,2,0,0,40,17,19
1,1,1,13,1,5,3,1,2,0,0,50,1,51
2,5,2,10,3,6,4,1,1,0,1340,40,1,42
2,6,4,9,2,9,6,1,1,0,0,35,1,37
2,1,3,7,3,4,2,1,1,0,0,40,1,18
1,1,1,13,1,3,3,5,2,7298,0,36,1,36
2,1,4,9,2,2,4,1,2,0,0,60,1,35
1,3,4,9,1,4,1,1,1,15024,0,35,1,58
2,1,3,7,3,4,2,1,1,0,0,12,1,17
2,5,4,9,1,11,3,5,2,0,0,40,1,44
1,1,4,9,1,2,3,1,2,0,0,40,1,37
2,1,2,10,3,4,4,3,1,0,0,40,1,35
2,1,4,9,1,2,3,2,2,0,0,40,1,60
1,3,9,4,1,8,3,1,2,0,0,40,1,54
1,1,1,13,3,5,4,5,2,0,0,60,1,37
2,1,6,12,2,4,4,1,1,0,0,40,1,50
2,1,1,13,1,4,3,1,2,0,0,50,18,38
2,1,1,13,1,6,3,1,2,0,0,55,1,45
2,1,13,6,3,2,4,1,2,0,0,40,1,25
2,1,2,10,1,7,3,1,2,0,0,40,1,31
2,-1,12,2,2,-1,4,1,2,0,0,40,1,64
2,1,4,9,3,3,4,5,2,0,2206,40,1,90
2,1,4,9,1,9,3,5,2,0,0,20,1,54
2,5,16,1,3,8,4,1,1,0,0,35,1,53
2,1,4,9,3,4,2,1,1,0,0,40,1,18
2,-1,13,6,2,-1,4,3,1,0,0,10,1,60
2,2,4,9,1,10,3,1,2,1409,0,50,1,66
2,1,7,11,5,9,4,1,1,0,0,20,30,75
2,1,4,9,2,9,4,1,1,0,0,40,1,65
2,1,3,7,4,11,4,5,2,3674,0,40,1,35
2,1,4,9,2,4,6,5,1,0,0,38,1,41
2,1,2,10,3,9,4,1,2,0,0,42,1,25
2,1,2,10,2,2,5,4,1,0,0,40,1,33
1,1,5,15,3,6,4,1,2,0,0,55,1,28
2,6,4,9,1,3,3,1,2,0,0,40,1,59
2,6,2,10,3,9,4,1,1,0,0,38,1,40
1,1,1,13,1,5,3,1,2,0,0,50,14,41
1,5,11,14,1,5,3,1,2,0,0,70,1,38
2,1,4,9,3,11,2,1,2,0,0,40,1,23
1,1,1,13,1,6,3,1,2,0,0,40,1,40
2,2,4,9,1,3,1,1,1,0,0,20,1,41
2,6,6,12,1,13,3,1,2,0,0,50,1,24
2,-1,2,10,3,-1,2,1,2,0,0,20,1,20
2,1,2,10,2,2,4,1,2,0,1741,40,1,38
2,1,4,9,1,9,3,1,2,0,0,35,-1,56
1,1,4,9,1,9,3,1,2,0,0,45,1,58
2,1,4,9,3,3,4,1,1,0,0,34,1,32
1,1,6,12,1,1,3,1,2,0,1977,60,1,40
2,1,4,9,1,9,3,1,2,0,0,40,-1,45
1,1,5,15,1,6,1,1,1,0,0,40,1,41
2,1,1,13,1,9,1,5,1,0,0,40,1,42
2,5,13,6,5,3,6,5,1,0,0,30,1,59
2,5,2,10,3,9,2,1,2,0,0,40,1,19
2,1,2,10,3,11,4,1,2,0,0,20,1,58
1,2,4,9,1,10,3,2,2,0,0,40,2,42
2,1,4,9,3,3,2,1,1,0,0,40,1,20
2,1,4,9,4,3,4,1,1,0,0,30,1,32
2,1,7,11,5,5,4,1,1,0,0,45,1,45
2,1,9,4,2,2,4,1,2,0,0,40,1,50
2,1,1,13,2,6,2,1,1,0,0,40,1,36
2,1,4,9,1,4,3,1,2,0,0,60,1,45
2,1,3,7,3,3,2,1,2,0,0,12,1,17
2,1,2,10,1,4,3,1,2,4064,0,40,1,59
2,1,3,7,1,2,3,1,2,0,0,40,1,26
1,3,2,10,1,5,3,2,2,0,0,75,35,37
2,-1,2,10,3,-1,2,1,2,0,0,24,5,19
1,1,4,9,1,5,3,1,2,0,0,40,1,64
2,1,1,13,3,6,4,1,1,0,0,45,1,33
1,1,4,9,1,2,1,1,1,0,0,40,1,33
1,1,4,9,1,5,3,1,2,0,0,40,1,61
2,1,8,5,3,3,2,1,2,1055,0,24,1,17
2,2,11,14,1,10,3,1,2,2407,0,98,1,50
2,5,11,14,3,6,2,1,2,0,0,35,1,27
2,1,4,9,2,6,2,1,1,0,0,40,1,30
2,1,4,9,1,7,3,5,2,0,0,40,1,43
1,1,2,10,1,2,3,1,2,7298,0,40,1,44
2,1,2,10,3,5,4,1,1,0,0,40,1,35
2,1,2,10,3,1,2,1,1,0,0,40,1,25
1,1,2,10,1,8,1,1,1,7298,0,48,1,24
2,1,1,13,3,6,4,1,1,0,0,15,6,22
1,5,2,10,1,2,3,1,2,5178,0,40,1,42
2,1,6,12,2,4,6,5,1,0,0,45,1,34
2,1,1,13,2,6,4,1,1,0,0,42,1,60
2,1,4,9,3,7,2,1,2,0,0,40,1,21
1,4,11,14,1,4,3,1,2,15024,0,40,1,57
1,1,5,15,1,6,3,1,2,0,0,60,1,41
2,1,2,10,2,3,4,1,2,0,0,45,1,50
2,1,1,13,3,5,4,1,1,0,0,40,1,25
2,1,9,4,1,2,3,1,2,0,0,40,27,50
2,1,1,13,1,6,3,1,2,0,0,45,1,36
2,1,4,9,2,6,4,1,1,0,0,40,1,31
2,5,1,13,3,13,4,1,2,0,0,56,1,29
2,1,2,10,3,4,2,1,2,0,0,45,1,21
2,1,1,13,3,1,6,5,1,0,0,40,1,27
2,1,4,9,1,11,3,1,2,0,0,16,1,65
2,3,1,13,2,4,4,1,1,0,0,60,1,37
2,-1,11,14,1,-1,1,2,1,3464,0,40,-1,39
2,1,4,9,3,2,2,1,2,0,0,40,1,24
2,1,4,9,2,4,4,1,2,0,0,80,1,38
1,1,1,13,1,9,3,1,2,7688,0,40,1,48
2,1,2,10,3,3,4,2,1,0,0,25,1,21
1,1,4,9,1,11,3,1,2,0,0,45,1,31
1,1,4,9,1,4,3,1,2,4386,0,40,1,55
2,1,2,10,1,9,1,2,1,0,0,40,26,24
2,1,4,9,2,9,4,1,1,0,0,40,1,43
2,1,6,12,3,1,4,1,2,0,0,45,1,26
2,1,6,12,3,6,4,1,1,0,0,33,1,46
1,1,6,12,1,9,3,1,2,0,0,40,1,35
1,3,2,10,1,10,3,1,2,0,0,54,1,41
2,1,1,13,3,4,4,1,2,0,0,40,1,26
1,1,11,14,1,5,3,2,2,7298,0,35,28,34
2,-1,2,10,3,-1,2,5,1,0,0,25,1,19
1,2,1,13,2,6,4,5,1,0,0,40,1,36
2,1,2,10,3,4,2,1,2,0,0,15,1,22
2,1,2,10,3,8,4,1,2,0,0,40,1,24
2,2,2,10,1,4,3,1,2,0,0,40,1,77
2,1,15,3,1,8,5,1,1,0,0,40,21,22
2,1,2,10,3,1,4,1,1,0,0,40,1,29
2,1,4,9,5,3,4,1,1,0,0,24,1,62
2,2,4,9,1,5,3,1,2,0,0,40,1,39
2,1,2,10,1,2,3,1,2,0,1485,50,1,43
2,1,4,9,2,11,4,1,2,0,0,45,1,35
2,1,3,7,3,5,4,1,1,0,0,40,1,29
2,2,11,14,1,2,3,1,2,0,0,10,1,76
2,2,4,9,1,10,3,1,2,0,0,45,1,63
2,-1,7,11,3,-1,2,5,1,0,0,15,1,23
1,1,2,10,1,6,1,1,1,0,1887,50,1,43
2,2,4,9,1,7,3,1,2,0,0,40,1,58
2,1,4,9,3,11,4,1,2,2050,0,55,1,66
2,1,2,10,3,2,4,5,2,0,0,45,1,41
2,1,1,13,3,9,4,1,2,0,0,40,1,26
2,1,7,11,3,3,4,1,2,0,0,40,1,47
2,5,13,6,1,9,3,1,2,0,0,40,1,55
2,1,4,9,1,11,3,1,2,0,0,40,1,53
2,1,15,3,3,3,5,1,2,0,0,48,21,17
2,1,4,9,3,2,5,1,2,0,0,40,1,30
2,1,11,14,3,6,4,1,2,0,0,60,1,49
2,1,4,9,3,4,6,5,2,0,0,30,29,19
2,1,4,9,1,3,3,5,2,0,0,40,1,45
2,1,6,12,3,4,4,1,2,0,0,40,1,26
1,1,7,11,1,2,3,1,2,7298,0,40,1,38
1,6,4,9,1,13,3,1,2,7298,0,40,1,36
2,1,4,9,3,10,4,1,2,0,0,20,1,33
2,6,2,10,3,13,2,5,1,0,0,40,1,22
2,2,1,13,3,4,4,1,2,0,0,42,1,43
2,-1,3,7,1,-1,3,1,2,0,0,8,1,67
2,-1,7,11,2,-1,6,1,1,0,0,40,1,30
2,1,6,12,6,3,4,1,2,0,0,25,14,56
2,1,1,13,3,6,2,1,2,0,0,25,1,31
1,1,1,13,1,5,3,1,2,0,0,40,1,33
2,1,4,9,1,3,3,1,2,0,0,40,1,26
1,1,1,13,1,5,3,1,2,0,0,40,1,33
2,5,3,7,1,11,3,1,2,0,0,30,1,46
1,-1,1,13,1,-1,3,1,2,0,0,40,1,59
1,4,4,9,1,9,3,1,2,0,0,40,1,38
2,1,3,7,5,3,6,4,2,0,0,40,1,65
1,1,7,11,1,1,3,1,2,0,0,40,1,40
2,1,4,9,1,9,1,1,1,0,0,35,1,42
2,2,8,5,1,2,3,1,2,0,0,40,22,26
2,1,13,6,1,3,1,1,1,0,0,24,1,36
1,1,11,14,1,6,3,1,2,0,0,40,1,62
2,1,1,13,1,11,3,1,2,0,0,45,1,43
1,1,1,13,2,5,4,1,2,0,1564,45,1,43
2,1,4,9,6,4,4,1,2,0,0,55,1,22
2,1,4,9,1,2,3,1,2,0,0,40,1,28
2,2,2,10,1,4,3,1,2,0,0,45,1,56
2,1,6,12,3,4,4,1,1,0,0,15,1,22
1,1,1,13,2,5,4,1,1,0,0,45,1,57
2,1,4,9,2,4,6,1,1,0,0,40,1,39
2,4,2,10,3,9,6,1,1,0,0,15,1,26
2,1,3,7,3,3,2,1,2,0,0,10,1,17
1,6,7,11,1,8,3,1,2,0,0,38,1,40
2,1,4,9,1,8,3,5,2,0,0,40,1,45
2,1,4,9,3,2,4,5,2,0,0,40,1,44
2,5,2,10,3,9,2,1,1,0,0,10,1,20
2,1,4,9,1,2,1,1,1,0,0,40,1,33
2,1,2,10,3,4,4,1,2,0,0,40,1,23
2,2,11,14,2,5,4,1,2,0,0,30,1,46
2,1,4,9,1,4,3,1,2,0,0,50,1,38
2,1,4,9,2,11,4,1,2,0,0,40,1,54
2,1,15,3,2,2,4,1,1,0,2339,45,1,46
2,1,2,10,1,2,3,1,2,0,0,40,1,25
2,1,2,10,2,4,4,1,1,0,0,40,1,46
2,5,2,10,1,11,1,1,1,0,0,40,1,36
2,1,4,9,3,3,4,1,1,0,0,25,1,23
2,1,4,9,4,8,4,1,2,0,0,40,1,29
1,1,2,10,1,9,1,1,1,0,2415,6,1,44
2,1,2,10,3,9,2,1,1,0,0,16,1,19
2,1,4,9,3,3,5,1,1,0,0,40,1,19
1,1,4,9,1,3,1,1,1,0,0,40,1,35
2,1,1,13,3,2,4,1,2,0,0,50,1,27
2,2,6,12,4,2,4,1,2,0,0,40,1,46
1,6,1,13,1,5,3,1,2,7688,0,45,-1,34
2,1,4,9,3,3,4,1,1,0,0,35,1,34
2,1,2,10,1,1,3,1,2,0,0,40,1,44
2,1,2,10,2,7,6,1,1,0,0,40,1,45
2,-1,4,9,3,-1,5,1,1,0,0,35,1,20
1,1,1,13,1,5,3,1,2,0,0,55,1,25
1,3,1,13,1,5,3,1,2,0,0,50,1,52
2,1,2,10,3,7,2,1,2,0,0,40,1,20
2,1,2,10,3,3,4,1,1,0,0,40,1,28
1,6,1,13,1,13,3,1,2,0,0,40,1,50
2,1,7,11,2,1,4,1,1,0,0,64,1,34
2,1,9,4,1,7,3,4,2,0,2179,40,4,28
1,1,11,14,1,5,3,1,2,0,1977,65,1,41
2,1,4,9,1,9,3,1,2,0,0,40,1,28
2,2,4,9,1,2,3,1,2,0,0,25,1,46
1,-1,2,10,1,-1,1,1,1,0,1887,40,1,28
2,1,2,10,1,5,3,1,2,0,0,50,1,32
2,5,2,10,2,3,4,5,1,0,0,24,1,41
2,1,4,9,3,7,6,5,1,0,0,40,1,24
2,1,2,10,2,5,6,1,1,0,0,40,1,33
1,1,14,16,1,5,3,1,2,15024,0,60,1,46
2,6,2,10,1,8,3,1,2,0,0,40,1,31
1,1,10,8,2,2,4,1,2,0,0,50,1,35
2,1,12,2,1,8,3,1,2,0,0,40,21,52
2,1,3,7,3,3,2,1,1,0,0,19,1,30
2,5,3,7,4,8,4,5,2,0,0,40,1,34
2,6,4,9,2,11,6,1,1,0,0,40,1,34
2,1,2,10,1,4,3,1,2,0,0,30,1,20
2,1,3,7,3,7,2,1,2,2176,0,18,1,17
1,6,1,13,1,5,1,1,1,0,0,40,1,32
2,1,4,9,2,10,4,1,2,0,0,40,1,29
2,1,13,6,3,2,6,1,1,0,0,35,1,33
2,1,4,9,1,11,3,1,2,0,0,60,1,25
2,4,11,14,3,6,4,1,2,0,1408,40,1,36
2,1,4,9,3,7,4,1,2,0,0,72,25,23
1,3,4,9,1,5,3,1,2,0,0,40,1,63
2,5,11,14,1,6,3,1,2,0,0,40,1,47
2,-1,4,9,5,-1,4,1,2,0,0,24,1,80
2,-1,3,7,3,-1,2,1,2,0,0,40,1,17
2,2,1,13,6,6,4,1,1,2174,0,40,1,40
1,1,6,12,1,3,1,1,1,0,0,25,1,30
2,1,2,10,3,2,2,2,2,0,1980,40,16,27
1,1,11,14,1,6,3,1,2,0,0,50,1,33
2,5,4,9,3,10,4,5,2,594,0,60,1,34
2,5,2,10,3,13,4,1,1,0,0,40,1,34
2,1,2,10,1,9,3,1,2,0,0,40,1,23
2,5,2,10,1,9,1,1,1,0,0,40,1,42
2,1,1,13,3,6,4,1,2,0,0,40,1,29
2,1,4,9,2,9,4,1,1,0,0,28,1,45
2,4,4,9,3,14,2,1,2,0,0,40,1,24
1,1,2,10,1,6,3,1,2,0,0,40,1,44
2,1,8,5,3,2,5,1,2,0,0,40,21,27
2,1,2,10,3,4,4,1,2,0,0,35,1,20
2,1,4,9,5,5,6,5,1,0,0,40,1,44
2,1,4,9,1,2,3,3,2,0,0,40,1,51
2,1,4,9,1,8,3,1,2,0,0,40,1,20
2,-1,3,7,3,-1,2,1,1,0,0,5,1,17
2,1,4,9,3,8,2,5,1,0,0,40,1,19
1,3,2,10,1,2,3,1,2,0,0,55,1,45
1,1,4,9,1,2,3,1,2,0,0,40,1,60
1,1,6,12,1,5,3,5,2,0,0,40,-1,42
1,2,4,9,1,4,1,1,1,0,0,40,1,44
1,1,7,11,1,8,3,2,2,0,0,40,1,40
2,1,4,9,1,5,1,1,1,0,0,40,1,30
2,1,2,10,1,11,3,5,2,0,0,50,1,38
2,1,4,9,1,11,3,1,2,0,0,60,1,23
2,-1,2,10,1,-1,3,1,2,0,0,40,1,32
2,1,6,12,3,10,2,1,2,0,0,40,1,44
2,5,4,9,1,11,3,5,2,0,0,40,1,54
2,1,1,13,1,6,3,1,2,0,0,50,1,32
2,1,12,2,6,2,6,1,2,0,0,40,1,50
2,1,1,13,3,1,4,1,1,0,0,20,1,24
2,1,4,9,1,9,1,1,1,0,0,60,1,37
2,1,4,9,2,11,6,1,2,0,0,40,1,52
2,1,2,10,1,11,3,1,2,0,0,40,1,38
1,1,11,14,1,5,3,1,2,0,1977,45,1,49
1,1,1,13,1,1,1,1,1,0,0,16,1,30
1,1,2,10,3,6,6,1,2,0,0,40,1,60
2,-1,2,10,3,-1,2,1,2,0,0,40,1,22
2,1,4,9,3,2,4,1,2,0,0,40,1,35
2,1,4,9,3,11,4,1,2,0,0,60,1,30
2,1,7,11,2,3,4,1,1,0,0,24,1,67
2,1,1,13,3,2,4,1,1,0,0,40,1,46
2,1,8,5,3,3,4,1,2,0,0,6,1,17
2,1,2,10,3,7,2,1,2,0,0,30,1,22
2,1,13,6,3,3,4,1,2,0,0,40,1,27
2,1,4,9,3,3,6,1,1,0,0,35,1,23
2,1,6,12,1,2,3,1,2,0,0,45,22,33
2,2,2,10,1,2,3,1,2,0,0,20,1,43
2,6,1,13,3,6,4,1,2,0,0,20,1,28
2,1,4,9,6,2,6,1,1,0,0,40,1,41
2,-1,10,8,3,-1,5,5,2,594,0,40,1,52
2,1,2,10,6,9,2,5,1,0,0,20,1,25
2,-1,12,2,1,-1,3,1,2,0,0,35,1,63
2,5,4,9,1,11,3,1,2,0,0,45,1,59
2,5,1,13,2,6,6,1,1,0,0,40,1,45
1,1,1,13,1,4,3,1,2,15024,0,60,1,38
2,1,4,9,3,3,4,1,1,0,0,35,1,40
2,4,4,9,2,9,4,1,2,0,0,40,1,46
2,1,6,12,3,5,4,1,1,0,0,60,1,35
2,1,4,9,2,6,6,1,1,0,0,25,1,34
2,1,1,13,3,2,2,1,2,0,0,20,1,33
