1,1,5,15,1,6,1,1,1,0,1902,60,15,47
1,4,1,13,2,5,4,1,2,0,0,55,1,50
2,3,4,9,2,5,4,1,2,0,0,60,1,47
1,1,2,10,1,1,3,1,2,0,0,40,1,43
2,1,15,3,1,8,3,1,2,0,0,40,21,46
2,1,7,11,1,3,3,1,2,0,0,40,4,35
2,1,4,9,1,9,3,1,2,0,0,48,1,41
2,1,4,9,1,8,3,1,2,5013,0,40,1,30
2,1,1,13,1,4,3,1,2,2407,0,40,1,30
2,1,4,9,1,11,3,1,2,0,0,40,1,48
1,1,14,16,1,6,3,1,2,0,0,45,1,42
2,1,2,10,2,1,4,1,2,0,0,58,1,29
2,1,4,9,1,2,3,1,2,0,0,40,1,36
2,1,2,10,2,9,4,1,1,0,0,40,1,28
1,1,4,9,1,9,1,1,1,0,0,40,1,53
1,3,2,10,1,5,3,1,2,0,0,50,1,49
2,1,2,10,3,6,2,1,2,0,0,32,1,19
2,1,1,13,4,4,2,5,1,0,0,40,1,31
1,2,1,13,1,4,3,1,2,0,0,70,1,29
2,1,2,10,3,8,4,1,2,0,0,40,1,23
2,1,2,10,1,6,5,1,2,0,0,20,1,79
2,1,4,9,3,3,2,1,2,0,0,40,21,27
2,1,6,12,1,9,3,1,2,0,0,40,1,40
2,1,3,7,3,3,2,1,1,0,0,22,1,18
2,5,9,4,1,10,3,1,2,0,0,40,1,31
2,1,4,9,3,4,4,1,2,0,0,30,1,18
2,1,1,13,1,3,3,1,2,0,0,40,13,52
2,1,4,9,1,3,1,1,1,0,0,40,1,46
2,1,4,9,1,4,3,1,2,0,0,48,1,59
1,1,4,9,2,2,4,1,1,14344,0,40,1,44
2,1,4,9,2,4,2,1,1,0,0,35,1,53
1,5,4,9,1,13,3,1,2,0,0,40,1,49
2,1,11,14,1,6,3,1,2,0,0,50,1,33
2,1,8,5,3,4,4,1,2,0,0,40,1,30
1,4,14,16,3,6,4,1,1,0,0,50,1,43
2,1,7,11,1,6,3,1,2,0,0,40,1,57
2,1,2,10,2,2,6,1,1,0,0,40,1,37
2,1,2,10,2,8,6,5,1,0,0,25,1,28
1,5,1,13,1,13,3,1,2,0,0,40,1,34
2,5,2,10,3,7,4,1,2,0,0,50,1,29
1,2,14,16,1,6,3,1,2,0,1902,60,1,48
1,1,2,10,1,4,3,1,2,0,0,48,1,37
2,1,6,12,2,5,6,1,1,0,0,40,3,48
2,4,4,9,3,3,2,5,2,0,0,40,1,32
1,1,11,14,1,5,3,1,2,0,0,40,1,76
1,1,1,13,1,5,3,1,2,15024,0,60,1,44
2,2,11,14,3,6,4,1,1,0,0,50,1,47
2,1,2,10,3,1,2,1,1,0,0,40,1,20
2,1,4,9,3,2,4,1,2,0,0,40,1,29
1,3,4,9,1,2,3,1,2,7688,0,40,1,32
2,1,3,7,3,7,2,1,2,0,0,40,1,30
2,5,4,9,3,9,4,1,1,0,0,40,1,31
2,1,4,9,1,7,3,1,2,0,0,40,1,42
2,1,1,13,3,4,5,1,2,0,0,40,1,24
1,1,5,15,1,6,3,1,2,0,0,40,1,38
1,2,4,9,1,3,3,1,2,0,1887,50,5,56
2,1,2,10,1,4,1,1,1,4064,0,25,1,28
2,1,4,9,3,8,2,1,1,0,0,40,1,36
2,1,8,5,1,7,3,1,2,0,0,50,1,53
2,3,2,10,1,4,3,1,2,0,0,50,1,56
1,5,7,11,1,2,3,5,2,0,0,40,1,49
2,1,2,10,1,4,3,1,2,0,0,56,1,55
2,1,4,9,3,2,4,1,2,0,0,41,1,22
2,1,2,10,3,3,2,1,1,0,0,40,1,21
2,1,1,13,1,5,3,1,2,0,0,60,1,40
2,1,1,13,3,5,2,5,2,0,0,40,6,30
1,6,1,13,1,6,3,1,2,0,0,50,1,29
2,1,2,10,3,3,2,5,2,0,0,35,1,19
1,1,1,13,1,5,1,1,1,0,0,40,1,47
2,1,2,10,3,9,2,1,1,0,1719,28,1,20
